"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"124418","135264","39.84",".00",".00",".00",".00","39.84",".00",".00",".00",".00","39.84",".00",".00","142990.54",".00","142990.54","142990.54","142950.70",".00","142950.70","39.84","","{3425D264-8562-0A71-B6D6-2DD33091A510}"
"124673","135541","1019.03",".00",".00",".00",".00","1019.03",".00",".00",".00",".00","1019.03","5000.00","1019.03",".00",".00",".00","1019.03",".00",".00",".00","1019.03","","{0460B3F9-35B6-650D-2EDF-758A277CDBB1}"
"124674","135542","1019.03",".00",".00",".00",".00","1019.03",".00",".00",".00",".00","1019.03","5000.00","1019.03",".00",".00",".00","1019.03",".00",".00",".00","1019.03","","{3CE593AD-5ECB-CDF1-C6A4-0E0F42B1F2C2}"
"124675","135543","1019.03",".00",".00",".00",".00","1019.03",".00",".00",".00",".00","1019.03","5000.00","1019.03",".00",".00",".00","1019.03",".00",".00",".00","1019.03","","{3CEB777A-C37D-18C2-ACBA-B99E8C05FE42}"
"124677","135545","1019.03",".00",".00",".00",".00","1019.03",".00",".00",".00",".00","1019.03","5000.00","1019.03",".00",".00",".00","1019.03",".00",".00",".00","1019.03","","{C8C299E6-58D5-146E-D36C-D8928CDF5B05}"
"124716","135588","1082.25","13574.00",".00",".00","13574.00","14656.25","11632.34",".00",".00","11632.34","3023.91",".00",".00","20212.38","13574.00","33786.38","33786.38","19130.13","11632.34","30762.47","3023.91","","{2F6825B7-8C71-7C4C-D55E-D37D23A33980}"
"124719","135591",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","2343.79","1000.00",".00","1000.00","3343.79","3343.79",".00","3343.79",".00","","{8D9615FD-71D7-092C-5419-7E5ED94DC798}"
"124722","135594","3023.91","1850.00",".00",".00","1850.00","4873.91","2671.57",".00",".00","2671.57","2202.34",".00",".00","33786.38","1850.00","35636.38","35636.38","30762.47","2671.57","33434.04","2202.34","","{7AC6209A-9B00-1833-057E-FA7A6E8CC949}"
"124734","135606","18084.15","29955.00",".00",".00","29955.00","48039.15","19288.69",".00",".00","19288.69","28750.46",".00","30802.06","31455.07","29955.00","61410.07","92212.13","44172.98","19288.69","63461.67","28750.46","","{47020DC9-77B4-8DF7-5845-71C804F22630}"
"124735","135607","28750.46","6525.00",".00",".00","6525.00","35275.46","5757.50",".00",".00","5757.50","29517.96",".00","30802.06","61410.07","6525.00","67935.07","98737.13","63461.67","5757.50","69219.17","29517.96","","{5BFC33AF-7163-D9B8-C8E6-D8AEE3D53CD4}"
"124738","135610","3264.99",".00","107.62",".00","107.62","3372.61","3372.61",".00",".00","3372.61",".00",".00","3264.99",".00","107.62","107.62","3372.61",".00","3372.61","3372.61",".00","","{11511B42-077C-5F18-535C-B514658553EC}"
"124739","135611","29517.96","9065.00",".00",".00","9065.00","38582.96","6497.58",".00",".00","6497.58","32085.38",".00","30802.06","67935.07","9065.00","77000.07","107802.13","69219.17","6497.58","75716.75","32085.38","","{D844A056-1719-2BA1-1D4C-5A6D0F40198C}"
"124740","135612","32085.38","2700.00",".00",".00","2700.00","34785.38","6562.70",".00",".00","6562.70","28222.68",".00","30802.06","77000.07","2700.00","79700.07","110502.13","75716.75","6562.70","82279.45","28222.68","","{359D229B-13D2-F039-B451-277B7E420FA6}"
"124741","135613","28222.68","1850.00",".00",".00","1850.00","30072.68","5152.40",".00",".00","5152.40","24920.28",".00","30802.06","79700.07","1850.00","81550.07","112352.13","82279.45","5152.40","87431.85","24920.28","","{E8AEE678-F091-CC65-2660-ECDC165C1F90}"
"124755","135630","2518.26",".00",".00",".00",".00","2518.26","52.31",".00",".00","52.31","2465.95",".00","3559.44","105.00",".00","105.00","3664.44","1146.18","52.31","1198.49","2465.95","","{B8C6EA1C-421A-D458-4347-10DD91735286}"
"124756","135631","1818.39","455.47",".00",".00","455.47","2273.86","1103.45",".00",".00","1103.45","1170.41","1000.00",".00","20208.71","455.47","20664.18","20664.18","18390.32","1103.45","19493.77","1170.41","","{5D36803A-4FAF-BCA4-0D84-DE1C268E96B7}"
"124767","135643","673085.60","148853.75","31.60",".00","148885.35","821970.95","603806.28",".00",".00","603806.28","218164.67",".00","333554.06","499113.12","148885.35","647998.47","981552.53","159581.58","603806.28","763387.86","218164.67","","{FA8CB551-C328-FD98-5B98-1EBF0118AC7E}"
"124773","135650","7851.41",".00","950.00",".00","950.00","8801.41","200.00",".00","8601.41","8801.41",".00",".00","7851.41",".00","950.00","950.00","8801.41",".00","8801.41","8801.41",".00","","{6325D130-097D-9C20-4215-6CB0873CD75A}"
"124799","135677","1036.29","21208.13","480.00",".00","21688.13","22724.42","14096.21",".00",".00","14096.21","8628.21",".00","1097.15","75.00","21688.13","21763.13","22860.28","135.86","14096.21","14232.07","8628.21","","{AB193D5E-96B7-82B7-A231-6984287308D8}"
"124801","135679","8628.21","509702.61",".00",".00","509702.61","518330.82","106841.24",".00",".00","106841.24","411489.58",".00","1097.15","21763.13","509702.61","531465.74","532562.89","14232.07","106841.24","121073.31","411489.58","","{7B907253-32DE-2909-78CD-A6746953E5AD}"
"124814","135693",".00","2870.00",".00","4700.00","7570.00","7570.00","7380.92",".00",".00","7380.92","189.08","5405.60",".00","705.60","7570.00","8275.60","8275.60","705.60","7380.92","8086.52","189.08","","{441A6953-F283-960F-1DDD-C385A280BA3A}"
"124817","135696",".00",".00",".00","705.60","705.60","705.60","705.60",".00",".00","705.60",".00","705.60",".00",".00","705.60","705.60","705.60",".00","705.60","705.60",".00","","{BC264DA7-F53A-E5E5-4FAE-D797EFC5A4E6}"
"124818","135697",".00","2870.00",".00","4700.00","7570.00","7570.00","7380.92",".00",".00","7380.92","189.08","5405.60",".00","705.60","7570.00","8275.60","8275.60","705.60","7380.92","8086.52","189.08","","{441A6953-F283-960F-1DDD-C385A280BA3A}"
"124827","135706","189.08","5216.02",".00",".00","5216.02","5405.10",".00","5405.10",".00","5405.10",".00",".00",".00","8275.60","5216.02","13491.62","13491.62","8086.52","5405.10","13491.62",".00","","{92BE0D6A-A020-2E66-9CDD-80EF61506E6C}"
"124845","135725",".00","3370.00",".00","1905.83","5275.83","5275.83","3718.58",".00",".00","3718.58","1557.25","1905.83",".00",".00","5275.83","5275.83","5275.83",".00","3718.58","3718.58","1557.25","","{2B247A48-CDB0-55E4-D4EF-6931B124F21E}"
"124848","135728","1557.25","995.00",".00",".00","995.00","2552.25","1259.08",".00",".00","1259.08","1293.17","1905.83",".00","5275.83","995.00","6270.83","6270.83","3718.58","1259.08","4977.66","1293.17","","{37ED58F8-B16B-C3BF-93A9-AB62AAB1D4BA}"
"124850","135730","1293.17","140.00",".00",".00","140.00","1433.17","921.30",".00",".00","921.30","511.87","1905.83",".00","6270.83","140.00","6410.83","6410.83","4977.66","921.30","5898.96","511.87","","{2B8705F4-EEE6-9897-A924-07D7F3DC733A}"
"124852","135732","511.87",".00",".00",".00",".00","511.87",".00",".00",".00",".00","511.87","1905.83",".00","6410.83",".00","6410.83","6410.83","5898.96",".00","5898.96","511.87","","{78858ACA-B7E2-73E0-4523-7903F41ECF82}"
"124853","135733","511.87",".00",".00",".00",".00","511.87",".00",".00",".00",".00","511.87","1905.83",".00","6410.83",".00","6410.83","6410.83","5898.96",".00","5898.96","511.87","","{8E0B985B-6443-432E-47EA-C4061B66FB85}"
"124854","135734","511.87",".00",".00",".00",".00","511.87","125.00",".00",".00","125.00","386.87","1905.83","511.87",".00",".00",".00","511.87",".00","125.00","125.00","386.87","","{705F58D4-6CB8-DD39-3F90-E8F3A941AB2A}"
"124855","135735","386.87",".00",".00",".00",".00","386.87",".00",".00",".00",".00","386.87","1905.83","511.87",".00",".00",".00","511.87","125.00",".00","125.00","386.87","","{5128D5CB-F021-DBB5-E3AE-285E06FECB82}"
"124856","135736","386.87",".00",".00",".00",".00","386.87","22.50",".00",".00","22.50","364.37","1905.83","511.87",".00",".00",".00","511.87","125.00","22.50","147.50","364.37","","{BD7A4A3A-7C27-57AE-809F-D00EA22601C4}"
"124857","135737","364.37",".00",".00",".00",".00","364.37",".00","341.01",".00","341.01","23.36","1564.82","511.87",".00",".00",".00","511.87","147.50","341.01","488.51","23.36","","{FC0D3048-357E-5F3B-6817-7176777F2C91}"
"124858","135738","23.36",".00",".00",".00",".00","23.36",".00",".00",".00",".00","23.36","1564.82","511.87",".00",".00",".00","511.87","488.51",".00","488.51","23.36","","{AE81C65C-E785-5E71-FE8B-67309E76E63F}"
"124859","135739","23.36",".00",".00",".00",".00","23.36",".00",".00",".00",".00","23.36","1564.82","511.87",".00",".00",".00","511.87","488.51",".00","488.51","23.36","","{3AAC7C3A-5AF6-4F6C-77C0-E6D0680E2F2C}"
"124860","135740",".00","3370.00",".00","1882.47","5252.47","5252.47","3718.58",".00",".00","3718.58","1533.89","1882.47",".00",".00","5252.47","5252.47","5252.47",".00","3718.58","3718.58","1533.89","","{2B247A48-CDB0-55E4-D4EF-6931B124F21E}"
"124861","135741","1533.89","995.00",".00",".00","995.00","2528.89","1259.08",".00",".00","1259.08","1269.81","1882.47",".00","5252.47","995.00","6247.47","6247.47","3718.58","1259.08","4977.66","1269.81","","{37ED58F8-B16B-C3BF-93A9-AB62AAB1D4BA}"
"124862","135742","1269.81","140.00",".00",".00","140.00","1409.81","921.30",".00",".00","921.30","488.51","1882.47",".00","6247.47","140.00","6387.47","6387.47","4977.66","921.30","5898.96","488.51","","{2B8705F4-EEE6-9897-A924-07D7F3DC733A}"
"124863","135743","488.51",".00",".00",".00",".00","488.51",".00",".00",".00",".00","488.51","1882.47",".00","6387.47",".00","6387.47","6387.47","5898.96",".00","5898.96","488.51","","{78858ACA-B7E2-73E0-4523-7903F41ECF82}"
"124864","135744","488.51",".00",".00",".00",".00","488.51",".00",".00",".00",".00","488.51","1882.47",".00","6387.47",".00","6387.47","6387.47","5898.96",".00","5898.96","488.51","","{8E0B985B-6443-432E-47EA-C4061B66FB85}"
"124865","135745","488.51",".00",".00",".00",".00","488.51","125.00",".00",".00","125.00","363.51","1882.47","488.51",".00",".00",".00","488.51",".00","125.00","125.00","363.51","","{705F58D4-6CB8-DD39-3F90-E8F3A941AB2A}"
"124866","135746","363.51",".00",".00",".00",".00","363.51",".00",".00",".00",".00","363.51","1882.47","488.51",".00",".00",".00","488.51","125.00",".00","125.00","363.51","","{5128D5CB-F021-DBB5-E3AE-285E06FECB82}"
"124867","135747","363.51",".00",".00",".00",".00","363.51","22.50",".00",".00","22.50","341.01","1882.47","488.51",".00",".00",".00","488.51","125.00","22.50","147.50","341.01","","{BD7A4A3A-7C27-57AE-809F-D00EA22601C4}"
"124868","135748","341.01",".00",".00",".00",".00","341.01",".00","341.01",".00","341.01",".00","1541.46","488.51",".00",".00",".00","488.51","147.50","341.01","488.51",".00","","{FC0D3048-357E-5F3B-6817-7176777F2C91}"
"124869","135749",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","1541.46","488.51",".00",".00",".00","488.51","488.51",".00","488.51",".00","","{AE81C65C-E785-5E71-FE8B-67309E76E63F}"
"124870","135750",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","1541.46","488.51",".00",".00",".00","488.51","488.51",".00","488.51",".00","","{3AAC7C3A-5AF6-4F6C-77C0-E6D0680E2F2C}"
"124878","135758",".00","1341.46",".00",".00","1341.46","1341.46",".00","1341.46",".00","1341.46",".00",".00","488.51",".00","1341.46","1341.46","1829.97","488.51","1341.46","1829.97",".00","","{8A776430-76D1-41AE-8B05-79ED5ADD7C3A}"
"124880","135760","868.12",".00",".00",".00",".00","868.12","84.00",".00",".00","84.00","784.12","1386.95","171.62","864.50",".00","864.50","1036.12","168.00","84.00","252.00","784.12","","{CB21951D-BC2E-1399-284B-F2A0319A85AB}"
"124907","135787","411489.58","24412.43","911.27",".00","25323.70","436813.28","361788.89",".00",".00","361788.89","75024.39",".00","1097.15","531465.74","25323.70","556789.44","557886.59","121073.31","361788.89","482862.20","75024.39","","{E7B72758-A39D-428D-C809-E8772AF6E572}"
"124909","135789","75024.39","290.00",".00",".00","290.00","75314.39","23928.96",".00",".00","23928.96","51385.43",".00","75024.39",".00","290.00","290.00","75314.39",".00","23928.96","23928.96","51385.43","","{C58D7FD3-2A3D-064F-4A38-70C9212CDB8A}"
"124910","135790","51385.43","255.00",".00",".00","255.00","51640.43","203.15",".00",".00","203.15","51437.28",".00","75024.39","290.00","255.00","545.00","75569.39","23928.96","203.15","24132.11","51437.28","","{7ABFF7A0-FD93-B1AA-45B6-B20F932959AA}"
"124914","135794","51437.28","100.00","20.64",".00","120.64","51557.92","1328.29",".00",".00","1328.29","50229.63",".00","75024.39","545.00","120.64","665.64","75690.03","24132.11","1328.29","25460.40","50229.63","","{BD11139A-967C-7A17-1120-E2EB1F1577BE}"
"124915","135795","50229.63","90.00","30.80",".00","120.80","50350.43","67.00",".00",".00","67.00","50283.43",".00","75024.39","665.64","120.80","786.44","75810.83","25460.40","67.00","25527.40","50283.43","","{2DF32A3B-B86B-F3FA-6405-8489535738C0}"
"124918","135798","50283.43","30.00","30.03",".00","60.03","50343.46","63.00",".00",".00","63.00","50280.46",".00","50283.43",".00","60.03","60.03","50343.46",".00","63.00","63.00","50280.46","","{F898B37D-3B4D-CBAC-9C7F-2852A458FF6F}"
"124921","135801",".00","179838.49",".00",".00","179838.49","179838.49","179226.99",".00",".00","179226.99","611.50",".00",".00",".00","179838.49","179838.49","179838.49",".00","179226.99","179226.99","611.50","","{047E3F05-B119-8B56-95DD-2D6B361D2087}"
"124922","135802","97238.29","89500.00",".00",".00","89500.00","186738.29","174140.41",".00",".00","174140.41","12597.88",".00",".00","99875.00","89500.00","189375.00","189375.00","2636.71","174140.41","176777.12","12597.88","","{07DDEB56-2783-275B-E4AA-8FC61236E1E1}"
"124923","135803",".00","2774649.88",".00",".00","2774649.88","2774649.88","2749261.74",".00",".00","2749261.74","25388.14",".00",".00",".00","2774649.88","2774649.88","2774649.88",".00","2749261.74","2749261.74","25388.14","","{92457B31-8C31-ED42-B025-85DA67A1896D}"
"124924","135804","30.13",".00",".00",".00",".00","30.13",".00",".00",".00",".00","30.13","5000.00","30.13",".00",".00",".00","30.13",".00",".00",".00","30.13","","{1DAA162B-FD24-935D-3016-C572928575CD}"
"124929","135809","4007.29",".00",".00",".00",".00","4007.29","4007.29",".00",".00","4007.29",".00",".00","4007.29",".00",".00",".00","4007.29",".00","4007.29","4007.29",".00","","{E9EFA51C-55C7-1A73-18F2-44AB04ADE1DA}"
"124930","135810","316.00",".00",".00",".00",".00","316.00","316.00",".00",".00","316.00",".00",".00","316.00",".00",".00",".00","316.00",".00","316.00","316.00",".00","","{B6FC2546-4ACA-F275-526E-19E66AC770BF}"
"124947","135830","50280.46","10.00","1.27",".00","11.27","50291.73","7798.66",".00",".00","7798.66","42493.07",".00","50283.43","60.03","11.27","71.30","50354.73","63.00","7798.66","7861.66","42493.07","","{DCBA3A9D-7DAE-AD45-F897-5A4005521FF8}"
